commit,faults,path,CyclomaticComplexity,DepthOfNesting,LinesOfCode,SourceLinesOfCode,CommentLinesOfCode,CommentDensity,OutDegree,OutDegreeDistinct,PatternSize,NumberOfPatternVariables,ParadigmScoreFraction
HEAD,1,package shapeless - object labelled - method field,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,1,package shapeless - object labelled - class FieldBuilder - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object Labelling - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object Labelling - macro method mkLabelling,1.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object Labelling - method instance,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package shapeless - object Labelling - method instance - <$anon: shapeless.Labelling[T]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - trait FieldPoly - class FieldCaseBuilder - method apply,1.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,1,package shapeless - trait FieldPoly - method atField,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,1,package shapeless - trait FieldOf - method ->>,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - class LabelledMacros - method commaSeparated,7.0,7.0,20.0,20.0,0.0,0.0,19.0,14.0,8.0,0.0,-0.5454545454545454
HEAD,0,package shapeless - class LabelledMacros - method parseTypeOrFail,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - class LabelledMacros - method parseLiteralTypeOrFail,1.0,0.0,2.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - class LabelledMacros - method labelsOf,4.0,3.0,4.0,4.0,0.0,0.0,11.0,9.0,5.0,1.0,1.0
HEAD,0,package shapeless - class LabelledMacros - method mkLabelledGeneric,4.0,5.0,10.0,9.0,0.0,0.0,15.0,14.0,18.0,2.0,1.0
HEAD,0,package shapeless - class LabelledMacros - method mkLabelling,1.0,0.0,7.0,6.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0
HEAD,0,package shapeless - class LabelledMacros - method recordType,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - class LabelledMacros - method unionType,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - class LabelledMacros - method labelledType,4.0,7.0,14.0,14.0,0.0,0.0,13.0,11.0,18.0,3.0,1.0
HEAD,0,package shapeless - class LabelledMacros - method hlistType,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - class LabelledMacros - method coproductType,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - class LabelledMacros - method nonLabelledType,2.0,1.0,7.0,7.0,0.0,0.0,6.0,5.0,5.0,1.0,1.0
HEAD,0,package examples - object StackOverflow2 - class A - method eval,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object StackOverflow2 - class A0 - method eval,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object StackOverflow2 - class A1 - method eval,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object StackOverflow2 - class A2 - method eval,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object StackOverflow2 - class ApplyA - method eval,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0
HEAD,0,package examples - object StackOverflow3 - object value - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object StackOverflow3 - class Preprocessor - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package examples - object StackOverflow4 - method fun,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object StackOverflow4 - method fun1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object StackOverflow4 - method fun2,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object StackOverflow4 - method wrap_fun,1.0,0.0,3.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - method fact,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - method fact,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object IsAncestor - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object IsAncestor - method directFather,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object IsAncestor - method directMother,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object IsAncestor - method fatherSideRelation,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object IsAncestor - method motherSideRelation,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - trait AllAncestorsLowPrio - method none,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object AllAncestors - method fatherSide,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object AllAncestors - method motherSide,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object AllAncestors - method bothSides,1.0,0.0,8.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object Relationship - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object Relationship - method caseP2AncestorOfP1,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object TypeLevelBacktrack - object Relationship - method caseP1AncestorOfP2,1.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package examples - object recordsubtyping - class City - method equals,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package examples - object recordsubtyping - trait default - method id,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package examples - object recordsubtyping - object toUpper - method toUpStr,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package examples - object recordsubtyping - object toUpper - method toUpCity,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package examples - object recordsubtyping - object toUpper - method toUpHl,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package examples - object recordsubtyping - method transform,1.0,0.0,6.0,5.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0
HEAD,0,package examples - trait CSVConverter - method from,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - trait CSVConverter - method to,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method fail,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method stringCSVConverter,1.0,0.0,4.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package examples - object CSVConverter - method stringCSVConverter - <$anon: shapeless.examples.CSVConverter[String]> - method from,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method stringCSVConverter - <$anon: shapeless.examples.CSVConverter[String]> - method to,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method intCsvConverter,1.0,0.0,4.0,4.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package examples - object CSVConverter - method intCsvConverter - <$anon: shapeless.examples.CSVConverter[Int]> - method from,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method intCsvConverter - <$anon: shapeless.examples.CSVConverter[Int]> - method to,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method listCsvLinesConverter,3.0,11.0,8.0,8.0,0.0,0.0,8.0,7.0,10.0,2.0,1.0
HEAD,0,package examples - object CSVConverter - method listCsvConverter,1.0,0.0,5.0,5.0,0.0,0.0,8.0,7.0,0.0,0.0,1.0
HEAD,0,package examples - object CSVConverter - method listCsvConverter - <$anon: shapeless.examples.CSVConverter[List[A]]> - method from,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method listCsvConverter - <$anon: shapeless.examples.CSVConverter[List[A]]> - method to,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveHNil,3.0,10.0,8.0,8.0,0.0,0.0,7.0,5.0,3.0,1.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveHNil - <$anon: shapeless.examples.CSVConverter[shapeless.HNil]> - method from,3.0,10.0,4.0,4.0,0.0,0.0,6.0,4.0,3.0,1.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveHNil - <$anon: shapeless.examples.CSVConverter[shapeless.HNil]> - method to,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method deriveHCons,4.0,13.0,16.0,16.0,0.0,0.0,24.0,14.0,7.0,2.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveHCons - <$anon: shapeless.examples.CSVConverter[V :: T]> - method from,4.0,13.0,8.0,8.0,0.0,0.0,17.0,12.0,7.0,2.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveHCons - <$anon: shapeless.examples.CSVConverter[V :: T]> - method to,1.0,0.0,3.0,3.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0
HEAD,0,package examples - object CSVConverter - method deriveHConsOption,5.0,16.0,18.0,18.0,0.0,0.0,34.0,18.0,7.0,2.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveHConsOption - <$anon: shapeless.examples.CSVConverter[Option[V] :: T]> - method from,5.0,16.0,10.0,10.0,0.0,0.0,25.0,14.0,7.0,2.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveHConsOption - <$anon: shapeless.examples.CSVConverter[Option[V] :: T]> - method to,1.0,0.0,3.0,3.0,0.0,0.0,8.0,5.0,0.0,0.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveClass,1.0,0.0,5.0,5.0,0.0,0.0,6.0,6.0,0.0,0.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveClass - <$anon: shapeless.examples.CSVConverter[A]> - method from,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package examples - object CSVConverter - method deriveClass - <$anon: shapeless.examples.CSVConverter[A]> - method to,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package examples - object FoldExamples - object combine - method caseCharString,1.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0
HEAD,0,package examples - object FoldExamples - object combine - method caseIntBoolean,2.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0
HEAD,0,package examples - object NewtypeExamples - method MyString,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package examples - object NewtypeExamples - class MyStringOps - method mySize,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - object tag - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object tag - class Tagger - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object newtype - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object newtype - method newtypeOps,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package shapeless - object the - macro method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object the - macro method selectDynamic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - class TheMacros - method applyImpl,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,1,package shapeless - class TheMacros - method implicitlyImpl,8.0,13.0,24.0,20.0,4.0,0.16666666666666666,26.0,17.0,30.0,9.0,0.8064516129032259
HEAD,0,package shapeless - object TypeOf - macro method selectDynamic,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object TypeOf - class Macros - method selectDynamic,5.0,7.0,18.0,14.0,4.0,0.2222222222222222,12.0,10.0,27.0,4.0,0.4545454545454545
HEAD,0,package shapeless - trait Lub - method left,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - trait Lub - method right,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object Lub - method lub,1.0,0.0,4.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package shapeless - object Lub - method lub - <$anon: shapeless.Lub[T T T]> - method left,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - object Lub - method lub - <$anon: shapeless.Lub[T T T]> - method right,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait LogFacet - trait LogMethods - method log,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedFacet - trait CachedOps - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedFacet - trait CachedOps - method unapply,3.0,0.0,14.0,13.0,1.0,0.07142857142857142,11.0,8.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedFacet - trait CachedOps - method intern,2.0,0.0,8.0,8.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedFacet - trait CachedOps - method alive,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedFacet - trait CachedOps - method aliveExtracted,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedFacet - trait CachedCompanion - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedFacet - trait CachedCompanion - method unapply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedFacet - trait CachedCompanion - method alive,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedFacet - trait CachedCompanion - method aliveExtracted,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - trait CachedCaseClassDefns - method Ops,1.0,0.0,26.0,25.0,0.0,0.0,6.0,6.0,0.0,0.0,0.0
HEAD,0,package shapeless - package examples - object ALaCacheDemo - object FooDefns - class Foo - method stuff,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,-1.0
HEAD,0,package shapeless - package ops - object zipper - object Right - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Right - method right,1.0,0.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Right - method right - <$anon: shapeless.ops.zipper.Right[shapeless.Zipper[C L RH :: RT P]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Left - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Left - method left,1.0,0.0,5.0,5.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Left - method left - <$anon: shapeless.ops.zipper.Left[shapeless.Zipper[C LH :: LT R P]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object First - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object First - method first,1.0,0.0,6.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object First - method first - <$anon: shapeless.ops.zipper.First[shapeless.Zipper[C L R P]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Last - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Last - method last,1.0,0.0,6.0,6.0,0.0,0.0,5.0,4.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Last - method last - <$anon: shapeless.ops.zipper.Last[shapeless.Zipper[C L R P]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object RightBy - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object RightBy - method rightBy,2.0,5.0,11.0,10.0,0.0,0.0,10.0,7.0,9.0,2.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object RightBy - method rightBy - <$anon: shapeless.ops.zipper.RightBy[shapeless.Zipper[C L R P] N]> - method apply,2.0,5.0,4.0,4.0,0.0,0.0,9.0,6.0,9.0,2.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object LeftBy - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object LeftBy - method leftBy,2.0,5.0,11.0,10.0,0.0,0.0,10.0,7.0,9.0,2.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object LeftBy - method leftBy - <$anon: shapeless.ops.zipper.LeftBy[shapeless.Zipper[C L R P] N]> - method apply,2.0,5.0,4.0,4.0,0.0,0.0,9.0,6.0,9.0,2.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object RightTo - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object RightTo - method rightTo,2.0,5.0,11.0,10.0,0.0,0.0,10.0,7.0,9.0,2.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object RightTo - method rightTo - <$anon: shapeless.ops.zipper.RightTo[shapeless.Zipper[C L R P] T]> - method apply,2.0,5.0,4.0,4.0,0.0,0.0,9.0,6.0,9.0,2.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object LeftTo - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object LeftTo - method leftTo,2.0,5.0,12.0,11.0,0.0,0.0,16.0,10.0,9.0,2.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object LeftTo - method leftTo - <$anon: shapeless.ops.zipper.LeftTo[shapeless.Zipper[C L R P] T]> - method apply,2.0,5.0,4.0,4.0,0.0,0.0,15.0,9.0,9.0,2.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Up - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Up - method up,1.0,0.0,8.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Up - method up - <$anon: shapeless.ops.zipper.Up[shapeless.Zipper[C L R Some[P]]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Down - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Down - method hlistDown,1.0,0.0,6.0,6.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Down - method hlistDown - <$anon: shapeless.ops.zipper.Down[shapeless.Zipper[C L RH :: RT P]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Down - method genericDown,1.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Down - method genericDown - <$anon: shapeless.ops.zipper.Down[shapeless.Zipper[C L RH :: RT P]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Root - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Root - method rootRoot,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Root - method rootRoot - <$anon: shapeless.ops.zipper.Root[shapeless.Zipper[C L R None.type]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Root - method nonRootRoot,1.0,0.0,8.0,7.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Root - method nonRootRoot - <$anon: shapeless.ops.zipper.Root[shapeless.Zipper[C L R Some[P]]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Get - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Get - method get,1.0,0.0,5.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Get - method get - <$anon: shapeless.ops.zipper.Get[shapeless.Zipper[C L RH :: RT P]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Put - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Put - method genericPut,1.0,0.0,8.0,7.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Put - method genericPut - <$anon: shapeless.ops.zipper.Put[shapeless.Zipper[C L RH :: RT P] E]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Put - method hlistPut,1.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Put - method hlistPut - <$anon: shapeless.ops.zipper.Put[shapeless.Zipper[C L RH :: RT P] E]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Modify - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Modify - method modify,1.0,0.0,9.0,8.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Modify - method modify - <$anon: shapeless.ops.zipper.Modify[shapeless.Zipper[C L RH1 :: RT P] RH1 RH2]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Insert - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Insert - method hlistInsert,1.0,0.0,6.0,6.0,0.0,0.0,4.0,4.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Insert - method hlistInsert - <$anon: shapeless.ops.zipper.Insert[shapeless.Zipper[C L R P] E]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Delete - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Delete - method hlistDelete,1.0,0.0,6.0,6.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0
HEAD,0,package shapeless - package ops - object zipper - object Delete - method hlistDelete - <$anon: shapeless.ops.zipper.Delete[shapeless.Zipper[C L RH :: RT P]]> - method apply,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Reify - method apply,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
HEAD,0,package shapeless - package ops - object zipper - object Reify - method hlistReify,1.0,0.0,6.0,6.0,0.0,0.0,4.0,3.0,0.0,0.0,1.0
